source_row_id,transaction_date,account,account_type,scenario,cash_type,coffee_name,source_amount,financial_line,amount,abs_amount,period,fiscal_year,fiscal_quarter
3279,2025-03-04,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3280,2025-03-04,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3281,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3282,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3283,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3284,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3285,2025-03-05,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3286,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3287,2025-03-05,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3288,2025-03-05,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3289,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3290,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3291,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3292,2025-03-05,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3293,2025-03-05,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3294,2025-03-05,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3295,2025-03-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3296,2025-03-05,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-03,2025,Q1
3297,2025-03-05,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3298,2025-03-05,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3299,2025-03-05,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3300,2025-03-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3301,2025-03-06,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-03,2025,Q1
3302,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3303,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3304,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3305,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3306,2025-03-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3307,2025-03-06,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3308,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3309,2025-03-06,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3310,2025-03-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3311,2025-03-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3312,2025-03-07,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3313,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3314,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3315,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3316,2025-03-07,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3317,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3318,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3319,2025-03-07,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3320,2025-03-07,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3321,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3322,2025-03-07,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3323,2025-03-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3324,2025-03-07,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3325,2025-03-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3326,2025-03-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3327,2025-03-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3328,2025-03-07,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3329,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3330,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3331,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3332,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3333,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3334,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3335,2025-03-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3336,2025-03-08,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3337,2025-03-09,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-03,2025,Q1
3338,2025-03-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3339,2025-03-09,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3340,2025-03-09,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3341,2025-03-09,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3342,2025-03-09,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3343,2025-03-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3344,2025-03-09,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3345,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3346,2025-03-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3347,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3348,2025-03-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3349,2025-03-10,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3350,2025-03-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3351,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3352,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3353,2025-03-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3354,2025-03-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3355,2025-03-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3356,2025-03-10,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3357,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3358,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3359,2025-03-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3360,2025-03-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3361,2025-03-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3362,2025-03-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3363,2025-03-11,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3364,2025-03-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3365,2025-03-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3366,2025-03-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3367,2025-03-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3368,2025-03-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3369,2025-03-11,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3370,2025-03-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3371,2025-03-11,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3372,2025-03-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3373,2025-03-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3374,2025-03-11,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3375,2025-03-12,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3376,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3377,2025-03-12,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3378,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3379,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3380,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3381,2025-03-12,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3382,2025-03-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3383,2025-03-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3384,2025-03-12,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3385,2025-03-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3386,2025-03-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3387,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3388,2025-03-12,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3389,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3390,2025-03-12,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3391,2025-03-12,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3392,2025-03-13,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3393,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3394,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3395,2025-03-13,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3396,2025-03-13,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-03,2025,Q1
3397,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3398,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3399,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3400,2025-03-13,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3401,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3402,2025-03-13,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3403,2025-03-13,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3404,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3405,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3406,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3407,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3408,2025-03-14,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-03,2025,Q1
3409,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3410,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3411,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3412,2025-03-14,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3413,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3414,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3415,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3416,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3417,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3418,2025-03-14,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3419,2025-03-14,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3420,2025-03-14,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3421,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3422,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3423,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3424,2025-03-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3425,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3426,2025-03-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3427,2025-03-15,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3428,2025-03-15,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3429,2025-03-15,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3430,2025-03-15,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3431,2025-03-15,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3432,2025-03-15,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3433,2025-03-15,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3434,2025-03-16,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3435,2025-03-16,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3436,2025-03-16,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3437,2025-03-16,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3438,2025-03-16,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3439,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3440,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3441,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3442,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3443,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3444,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3445,2025-03-17,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3446,2025-03-17,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3447,2025-03-17,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3448,2025-03-17,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3449,2025-03-17,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3450,2025-03-17,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3451,2025-03-17,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3452,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3453,2025-03-18,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3454,2025-03-18,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3455,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3456,2025-03-18,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3457,2025-03-18,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3458,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3459,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3460,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3461,2025-03-18,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3462,2025-03-18,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
